-1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.979999999999999982e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.959999999999999964e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.939999999999999947e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.919999999999999929e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.899999999999999911e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.879999999999999893e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.859999999999999876e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.839999999999999858e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.819999999999999840e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.799999999999999822e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.779999999999999805e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.759999999999999787e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.739999999999999769e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.719999999999999751e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.699999999999999734e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.679999999999999716e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.659999999999999698e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.639999999999999680e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.619999999999999662e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.599999999999999645e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.579999999999999627e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.559999999999999609e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.539999999999999591e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.519999999999999574e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.499999999999999556e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.479999999999999538e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.459999999999999520e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.439999999999999503e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.419999999999999485e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.399999999999999467e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.379999999999999449e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.359999999999999432e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.339999999999999414e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.319999999999999396e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.299999999999999378e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.279999999999999361e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.260000000000000453e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.240000000000000435e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.220000000000000417e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.200000000000000400e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.180000000000000382e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.160000000000000364e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.140000000000000346e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.120000000000000329e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.100000000000000311e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.080000000000000293e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.060000000000000275e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.040000000000000258e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.020000000000000240e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-9.000000000000000222e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.980000000000000204e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.960000000000000187e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.940000000000000169e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.920000000000000151e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.900000000000000133e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.880000000000000115e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
-8.860000000000000098e-01,1.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,1.399999999999999911e+00
